,,q_-2_0,q_-1_0,q_0_0,q_1_0,q_2_0,q_-2_1,q_-1_1,q_0_1,q_1_1,q_2_1,q_-2_2,q_-1_2,q_0_2,q_1_2,q_2_2,q_-2_3 or v,q_-1_3 or w,q_0_3,q_1_3,q_2_3
f^11_00,f_0,1.288514E+06,4.177438E+02,-1.154864E+00,5.621672E+00,-1.265973E-01,-3.875068E+05,-2.457714E+03,4.828774E+02,-3.689337E+01,9.331129E-01,5.026345E+04,2.266379E+03,-3.869603E+02,4.811498E+01,-1.439095E+00,-1.289269E+06,-3.050442E-01
f^11_00,mu,4.053008E-01,-6.079313E-01,1.093968E+00,-5.760165E-03,1.276119E-04,-7.771086E-01,6.193091E-01,-1.316863E-01,7.476043E-03,-1.485910E-04,-1.011002E+00,7.427480E-01,-2.278737E-01,1.771757E-02,-5.755154E-04
f^11_00,sigma,-6.346055E-02,5.994537E-02,2.772702E-02,-1.530729E-03,2.978444E-05,1.252215E-01,-1.030456E-01,3.087072E-02,-3.738703E-03,1.646838E-04,-1.188800E+00,9.589523E-01,-2.732967E-01,2.889972E-02,-8.596654E-04
f^11_00,lambda,1.992431E+02,-1.300248E+02,3.012158E+01,-3.008733E-01,-1.115896E-02,-2.010828E+01,-1.553440E+01,1.583364E+01,-2.332885E+00,1.239985E-01,-5.742131E+02,4.400202E+02,-1.158753E+02,1.343159E+01,-4.194187E-01,3.578302E-04,1.068347E+01
f^11_01,f_0,-1.355889E+05,9.625495E+04,-1.790907E+04,1.447324E+03,-3.831666E+01,7.551126E+05,-5.193780E+05,1.026167E+05,-7.796173E+03,1.980538E+02,-1.297080E+06,8.589078E+05,-1.671748E+05,1.151364E+04,-2.390758E+02,4.750822E+05,-2.627741E+05,2.960498E+04,1.845419E+03,-2.210309E+02
f^11_01,mu,3.877177E-01,-5.949321E-01,1.085388E+00,-4.761290E-03,9.649104E-05,-1.667002E-01,2.675082E-01,-7.688461E-02,3.996704E-03,-7.668133E-05,-1.862404E+00,1.233442E+00,-3.051464E-01,2.195753E-02,-5.630537E-04
f^11_01,sigma,-7.823179E-02,6.838836E-02,2.249888E-02,-1.056979E-03,1.628869E-05,3.272427E-01,-2.323698E-01,5.707980E-02,-5.947705E-03,2.247095E-04,-1.461324E+00,1.135268E+00,-3.084614E-01,3.173197E-02,-9.244049E-04
f^11_01,lambda,2.707871E+01,3.225063E+01,-2.651411E+01,4.929068E+00,-1.413080E-01,1.114065E+02,-1.482987E+02,5.655559E+01,-6.329631E+00,2.455909E-01,-4.179834E+02,2.683477E+02,-4.662299E+01,2.048157E+00,3.428164E-01,1.178689E-02,7.429844E+00
f^11_01,r_1,-4.382500E-01,3.224876E-01,1.063074E+00,3.206927E-03,-9.131253E-05,6.825767E+00,-5.178263E+00,1.209797E+00,-1.216445E-01,4.080338E-03,-3.503980E+01,2.631773E+01,-6.333672E+00,6.273907E-01,-2.148672E-02,4.976054E+01,-3.827499E+01,9.697018E+00,-1.048988E+00,3.832707E-02
f^11_02,f_0,5.619926E+03,-4.484214E+03,1.327138E+03,-1.855144E+02,2.449965E+00,-1.411036E+04,1.227649E+04,-3.596884E+03,3.792313E+02,-3.296867E+00,3.205538E+04,-2.886989E+04,8.517354E+03,-8.569019E+02,1.979555E+01,-5.706102E+04,4.673986E+04,-1.278828E+04,1.242814E+03,-3.225533E+01
